ID,electricity_consumption
21847,332.58734
21848,319.28732
21849,342.97015
21850,284.71484
21851,298.60645
21852,316.05527
21853,337.82645
21854,367.87714
21855,394.73468
21856,443.38153
21857,414.53003
21858,333.10684
21859,334.27292
21860,392.50677
21861,292.18457
21862,365.2122
21863,399.85086
21864,333.8178
21865,313.00174
21866,354.7622
21867,413.7185
21868,361.58597
21869,321.70825
21870,371.73193
21871,319.57907
21872,355.04202
21873,334.20578
21874,327.552
21875,376.10754
21876,383.59464
21877,318.1116
21878,348.5015
21879,369.25043
21880,389.7859
21881,398.21378
21882,367.7824
21883,328.61795
21884,333.8504
21885,404.50638
21886,362.62717
21887,360.06903
21888,348.63733
21889,319.54083
21890,398.94092
21891,323.58777
21892,380.33923
21893,346.04572
21894,341.57465
21895,348.74133
21896,362.62326
21897,325.0372
21898,330.84326
21899,379.48505
21900,401.7085
21901,388.64288
21902,402.69513
21903,361.92657
21904,448.604
21905,463.2349
21906,308.29752
21907,366.48553
21908,354.03458
21909,328.3211
21910,313.092
21911,340.3847
21912,374.52924
21913,314.26898
21914,331.3957
21915,304.7309
21916,317.17993
21917,284.79547
21918,301.88492
21919,319.36414
21920,290.23438
21921,307.5196
21922,293.30786
21923,299.68066
21924,297.37393
21925,291.12482
21926,297.57007
21927,265.91113
21928,297.23874
21929,279.20172
21930,243.6918
21931,290.21848
21932,302.8131
21933,317.94553
21934,296.4004
21935,306.35193
22488,211.9608
22489,269.02606
22490,275.05548
22491,251.71898
22492,280.42545
22493,223.97757
22494,237.67882
22495,210.4786
22496,297.6762
22497,266.34866
22498,273.5708
22499,259.34634
22500,250.5464
22501,240.31029
22502,274.6633
22503,299.4884
22504,312.39117
22505,282.84314
22506,275.40326
22507,282.38458
22508,245.76215
22509,274.8994
22510,320.3072
22511,401.39005
22512,290.27792
22513,265.7817
22514,300.10855
22515,289.0163
22516,346.4423
22517,319.86996
22518,308.7089
22519,266.0803
22520,313.82346
22521,274.94177
22522,308.74286
22523,269.78647
22524,306.03757
22525,308.13882
22526,347.48224
22527,300.6856
22528,440.3236
22529,368.24902
22530,302.4024
22531,283.89294
22532,373.48306
22533,334.82532
22534,338.10654
22535,326.6162
22536,284.88602
22537,261.46008
22538,291.97418
22539,316.2385
22540,380.59555
22541,257.7433
22542,295.08337
22543,331.9292
22544,340.16937
22545,262.79605
22546,292.04453
22547,250.45279
22548,238.42744
22549,237.64717
22550,244.96942
22551,216.23225
22552,222.00331
22553,230.06158
22554,256.04324
22555,282.4101
22556,258.37
22557,269.62085
22558,270.18954
22559,283.77942
22560,300.42783
22561,307.96234
22562,402.74026
22563,380.4913
22564,320.4303
22565,267.01996
22566,295.11734
22567,342.68716
22568,300.04163
22569,332.41113
22570,307.69064
22571,315.82663
22572,290.10406
22573,347.49658
22574,316.9894
22575,276.06516
22576,336.64395
22577,301.8726
22578,316.47858
22579,328.15894
22580,300.38895
22581,279.86078
22582,318.3665
22583,312.57373
22584,292.64212
22585,286.05655
22586,385.6172
22587,399.18655
22588,284.22467
22589,268.9369
22590,336.88113
22591,273.96356
22592,335.59338
22593,283.42258
22594,363.3441
22595,358.10855
22596,300.13913
22597,325.1295
22598,285.78485
22599,345.845
22600,332.51627
22601,299.76013
22602,302.68787
22603,284.46588
22604,334.65445
22605,287.86127
22606,331.54108
22607,300.12027
22608,264.7475
22609,250.92366
22610,267.7598
22611,283.71057
22612,262.58032
22613,245.46971
22614,260.612
22615,321.37698
22616,338.41577
22617,285.33286
22618,301.4847
22619,288.13306
22620,291.62274
22621,255.6138
22622,262.75687
22623,325.85773
22624,293.00168
22625,390.78357
22626,309.01013
22627,396.74643
22628,236.29482
22629,277.4449
22630,270.75568
22631,271.10898
22632,280.4824
22633,255.82866
22634,384.85953
22635,269.54913
22636,298.56592
22637,242.94046
22638,306.30972
22639,243.30193
22640,339.1228
22641,280.43408
22642,268.4701
22643,299.72122
22644,272.06528
22645,280.46057
22646,364.94598
22647,298.0514
22648,348.8944
22649,379.91794
22650,289.7981
22651,283.82547
22652,376.23157
22653,415.70514
22654,329.7526
22655,370.0447
22656,314.85843
22657,322.23074
22658,337.68927
22659,313.48965
22660,346.4768
22661,300.0811
22662,287.9781
22663,263.44577
22664,343.0615
22665,299.7034
22666,343.67575
22667,333.0462
22668,315.69788
22669,340.51282
22670,351.83078
22671,348.48544
22672,329.98633
22673,283.0153
22674,258.8621
22675,318.44806
22676,307.89774
22677,264.87643
22678,291.35095
22679,282.45837
23232,291.92438
23233,276.78882
23234,275.54517
23235,313.944
23236,298.8534
23237,261.8707
23238,271.9547
23239,289.70798
23240,283.2049
23241,248.98729
23242,268.82953
23243,233.11057
23244,233.87744
23245,228.55872
23246,229.09224
23247,250.00963
23248,268.43158
23249,269.5277
23250,298.18784
23251,283.63348
23252,311.75058
23253,281.93155
23254,263.96252
23255,263.57077
23256,268.85513
23257,259.98157
23258,284.472
23259,274.94983
23260,288.01166
23261,255.77925
23262,261.58215
23263,275.98868
23264,274.86603
23265,240.79399
23266,294.69485
23267,245.54823
23268,285.8871
23269,337.33694
23270,314.56262
23271,272.7498
23272,327.14175
23273,300.66406
23274,303.86728
23275,289.61566
23276,273.15027
23277,284.6701
23278,294.08374
23279,289.17163
23280,268.0617
23281,278.94266
23282,297.32315
23283,311.7949
23284,290.95685
23285,330.17838
23286,296.48615
23287,310.7972
23288,269.2134
23289,285.8482
23290,307.12976
23291,356.84595
23292,308.01224
23293,327.5418
23294,386.2257
23295,312.65594
23296,319.2316
23297,296.75336
23298,315.71692
23299,369.51733
23300,336.66797
23301,385.0048
23302,281.90622
23303,326.3094
23304,309.65375
23305,346.46964
23306,365.69116
23307,352.0964
23308,308.2501
23309,298.1583
23310,283.37842
23311,250.6085
23312,258.01633
23313,223.11148
23314,242.99959
23315,227.11378
23316,229.67146
23317,206.11674
23318,212.56052
23319,212.889
23320,214.63638
23321,214.53778
23322,233.07845
23323,243.09895
23324,218.77701
23325,232.05981
23326,220.50554
23327,248.76512
23328,260.08917
23329,227.67401
23330,270.91348
23331,263.0096
23332,267.66205
23333,246.54135
23334,260.18967
23335,247.13527
23336,277.57303
23337,214.41353
23338,236.97704
23339,214.4996
23340,204.36427
23341,215.46182
23342,209.4684
23343,217.03625
23344,248.60489
23345,233.695
23346,260.16125
23347,272.27344
23348,254.86917
23349,283.32788
23350,220.88075
23351,260.03888
23352,282.07013
23353,246.18568
23354,265.0458
23355,263.94595
23356,265.61963
23357,263.2045
23358,268.21823
23359,254.29317
23360,281.7286
23361,218.40295
23362,265.19705
23363,241.46605
23364,224.67912
23365,248.06253
23366,220.1791
23367,219.34267
23368,234.20111
23369,240.64876
23370,264.56845
23371,275.54346
23372,250.69664
23373,288.20068
23374,266.57025
23375,266.1539
23928,259.72086
23929,219.62154
23930,275.6149
23931,265.82474
23932,245.87105
23933,197.49298
23934,240.02747
23935,224.25319
23936,211.3809
23937,190.93329
23938,221.51941
23939,170.81348
23940,181.0902
23941,217.9207
23942,218.78308
23943,189.45013
23944,187.48442
23945,216.17888
23946,198.79027
23947,255.34514
23948,212.15105
23949,239.6457
23950,239.72691
23951,195.01346
23952,218.6926
23953,222.99504
23954,243.14525
23955,225.22214
23956,225.05702
23957,174.74525
23958,208.28577
23959,214.54584
23960,218.0432
23961,186.5147
23962,182.04382
23963,168.02982
23964,164.76083
23965,188.98784
23966,210.5879
23967,194.08568
23968,182.80263
23969,207.9266
23970,183.12314
23971,235.39552
23972,173.22249
23973,233.84814
23974,219.652
23975,235.12227
23976,252.65903
23977,239.19408
23978,259.1274
23979,259.6636
23980,262.61594
23981,231.07637
23982,232.3016
23983,231.88687
23984,258.24347
23985,194.35904
23986,223.95488
23987,213.23152
23988,242.62276
23989,239.84845
23990,229.2804
23991,220.81932
23992,216.8155
23993,251.23286
23994,214.2253
23995,305.21762
23996,224.31915
23997,276.05377
23998,289.1881
23999,267.1644
24000,267.32224
24001,255.61671
24002,274.36972
24003,294.3144
24004,286.42477
24005,274.55283
24006,263.95084
24007,241.36125
24008,277.5858
24009,215.33246
24010,279.8729
24011,265.0405
24012,283.86688
24013,253.36768
24014,252.92598
24015,255.25047
24016,257.44324
24017,281.53055
24018,263.7675
24019,311.52075
24020,236.96152
24021,283.3807
24022,272.88916
24023,317.93878
24024,275.93796
24025,280.59216
24026,305.0553
24027,301.97797
24028,298.9511
24029,266.7189
24030,261.36987
24031,240.6037
24032,298.24176
24033,247.34956
24034,265.90808
24035,264.8503
24036,300.88953
24037,306.32117
24038,288.1609
24039,264.02084
24040,290.61362
24041,304.48862
24042,280.8925
24043,300.47214
24044,256.27737
24045,318.20486
24046,288.03775
24047,325.3613
24048,321.3279
24049,274.18668
24050,323.64893
24051,353.3937
24052,310.69717
24053,323.54385
24054,293.96127
24055,301.39755
24056,310.25256
24057,287.43597
24058,312.49234
24059,284.30164
24060,326.6175
24061,314.5482
24062,292.88382
24063,281.0368
24064,290.61658
24065,317.19592
24066,310.05316
24067,341.16156
24068,271.50955
24069,336.96063
24070,328.30963
24071,337.5891
24072,319.92575
24073,314.83102
24074,404.64334
24075,379.6404
24076,351.21512
24077,315.21637
24078,357.18762
24079,323.616
24080,344.26633
24081,296.63397
24082,334.3646
24083,306.81503
24084,340.92807
24085,332.96265
24086,312.7924
24087,294.33472
24088,308.41208
24089,322.8491
24090,306.12137
24091,372.35388
24092,307.26837
24093,327.7032
24094,301.86536
24095,326.83264
24096,354.75494
24097,360.4927
24098,391.94736
24099,383.24078
24100,375.11923
24101,350.472
24102,310.13806
24103,316.66013
24104,355.1021
24105,252.04498
24106,302.99142
24107,293.64792
24108,304.35672
24109,343.46
24110,289.20242
24111,304.81992
24112,285.43613
24113,309.9565
24114,267.9141
24115,328.19217
24116,257.51437
24117,337.72452
24118,316.7305
24119,334.3755
24672,221.28468
24673,243.96465
24674,250.82076
24675,237.1318
24676,260.88556
24677,254.85812
24678,259.39316
24679,238.03935
24680,240.32318
24681,211.336
24682,224.2477
24683,218.82216
24684,219.72467
24685,270.5327
24686,261.0917
24687,279.2022
24688,250.54585
24689,250.59503
24690,304.6683
24691,251.87764
24692,295.33444
24693,344.317
24694,366.8858
24695,352.16187
24696,339.37628
24697,327.83792
24698,309.62653
24699,367.98264
24700,300.94617
24701,292.64285
24702,318.31238
24703,241.43503
24704,325.6919
24705,286.70532
24706,267.13647
24707,239.8702
24708,243.7743
24709,257.09766
24710,268.8509
24711,281.91354
24712,268.09613
24713,296.49753
24714,234.09634
24715,346.1068
24716,329.70145
24717,402.305
24718,319.99854
24719,456.52368
24720,345.60303
24721,425.00565
24722,459.05054
24723,450.6678
24724,344.21408
24725,346.36566
24726,387.32056
24727,301.39673
24728,375.2405
24729,388.84793
24730,351.07306
24731,309.85718
24732,402.79504
24733,346.1903
24734,386.26498
24735,387.77444
24736,416.31766
24737,387.59857
24738,356.5237
24739,433.40555
24740,476.22754
24741,445.6435
24742,417.71213
24743,502.61237
24744,483.08292
24745,416.04007
24746,486.92752
24747,461.56622
24748,415.08054
24749,400.2881
24750,347.14896
24751,388.8403
24752,391.58743
24753,353.46973
24754,338.19922
24755,283.47183
24756,345.13116
24757,360.07266
24758,410.17505
24759,490.43243
24760,439.6859
24761,409.73346
24762,425.79364
24763,500.43518
24764,482.6139
24765,521.35754
24766,423.0726
24767,567.55786
24768,452.38107
24769,473.34784
24770,448.8869
24771,419.30286
24772,399.23425
24773,353.67603
24774,351.17044
24775,408.67508
24776,294.26334
24777,339.6956
24778,302.98105
24779,261.86707
24780,300.43823
24781,252.12366
24782,310.04123
24783,252.86894
24784,257.75726
24785,288.92834
24786,313.89258
24787,390.24673
24788,326.79965
24789,355.47247
24790,341.32562
24791,419.56653
24792,399.17383
24793,369.7025
24794,444.5253
24795,455.04297
24796,401.4817
24797,381.42548
24798,350.93732
24799,373.0005
24800,331.76822
24801,325.79428
24802,400.61154
24803,292.66138
24804,321.3051
24805,371.56998
24806,365.79086
24807,404.69357
24808,399.6438
24809,342.08368
24810,380.53323
24811,439.1847
24812,414.49744
24813,448.88214
24814,441.2269
24815,498.93427
24816,415.44034
24817,412.99246
24818,467.19482
24819,453.84604
24820,439.83487
24821,386.7104
24822,363.16156
24823,326.03738
24824,334.3523
24825,330.02722
24826,341.43674
24827,270.78342
24828,350.2832
24829,419.05533
24830,427.08606
24831,374.8626
24832,437.86008
24833,402.95987
24834,370.9445
24835,472.3125
24836,417.5071
24837,461.77618
24838,402.5461
24839,513.24506
25392,509.84146
25393,492.2964
25394,500.35956
25395,499.4653
25396,451.49356
25397,365.49466
25398,437.29245
25399,408.58594
25400,285.94647
25401,283.81137
25402,300.28546
25403,282.18097
25404,246.41531
25405,244.70131
25406,245.04625
25407,253.03503
25408,276.332
25409,340.14886
25410,370.2958
25411,374.7377
25412,263.699
25413,255.28261
25414,256.47977
25415,243.40295
25416,259.7403
25417,264.44522
25418,230.76546
25419,259.96463
25420,250.42525
25421,223.58447
25422,231.93999
25423,237.74959
25424,240.50572
25425,225.32466
25426,243.10158
25427,237.89088
25428,235.42076
25429,229.96317
25430,220.67732
25431,218.12242
25432,227.49846
25433,233.18614
25434,226.83336
25435,237.68602
25436,326.6813
25437,304.82022
25438,336.771
25439,400.64743
25440,479.73346
25441,378.7294
25442,353.44897
25443,388.349
25444,406.32742
25445,394.4144
25446,437.29138
25447,438.63657
25448,348.0794
25449,250.51088
25450,279.99088
25451,281.56546
25452,264.16492
25453,245.9794
25454,243.692
25455,244.49219
25456,247.67986
25457,239.43597
25458,238.8447
25459,247.3196
25460,238.89204
25461,240.57707
25462,224.7103
25463,226.37503
25464,247.65869
25465,213.51555
25466,207.77498
25467,228.79411
25468,216.32336
25469,225.96455
25470,231.27084
25471,232.26703
25472,230.74268
25473,216.23892
25474,248.8181
25475,241.484
25476,220.96407
25477,228.24878
25478,218.03224
25479,228.2418
25480,232.85933
25481,243.17648
25482,226.35313
25483,241.66043
25484,236.02399
25485,233.90616
25486,226.40439
25487,222.95166
25488,244.60207
25489,220.81012
25490,220.78595
25491,230.18678
25492,231.63042
25493,234.58742
25494,241.36461
25495,236.10559
25496,238.74002
25497,219.55394
25498,263.6337
25499,247.34541
25500,234.94559
25501,237.68297
25502,226.93752
25503,241.92
25504,248.88544
25505,256.67926
25506,238.7906
25507,258.42746
25508,241.47723
25509,240.38264
25510,241.58011
25511,232.22151
25512,251.81897
25513,222.85126
25514,355.5965
25515,375.9806
25516,338.22458
25517,268.21274
25518,333.68762
25519,317.34058
25520,317.08347
25521,324.5801
25522,275.74365
25523,283.53946
25524,259.19925
25525,289.44504
25526,296.17474
25527,284.76025
25528,273.00284
25529,278.02917
25530,278.7177
25531,328.68948
25532,334.23035
25533,292.65237
25534,330.50125
25535,430.1957
25536,381.85132
25537,442.0226
25538,408.29492
25539,483.19727
25540,445.57797
25541,363.2358
25542,368.7902
25543,324.40234
25544,274.2594
25545,272.93994
25546,289.56418
25547,285.01617
25548,278.40485
25549,268.4353
25550,298.77563
25551,279.27197
25552,272.81577
25553,345.7654
25554,288.57037
25555,285.86887
25556,296.9024
25557,336.0415
25558,424.7884
25559,282.32236
25560,382.28403
25561,438.92032
25562,445.9625
25563,411.79425
25564,386.97305
25565,374.45093
25566,399.01013
25567,362.00482
25568,388.94293
25569,342.75925
25570,286.7675
25571,310.08908
25572,302.93143
25573,320.92453
25574,311.33456
25575,337.21695
25576,316.01538
25577,307.63306
25578,302.60974
25579,346.8574
25580,341.78067
25581,380.13992
25582,412.78952
25583,447.30984
26136,498.14163
26137,555.5922
26138,565.5325
26139,534.13696
26140,465.20276
26141,388.2535
26142,445.79373
26143,321.3315
26144,445.75168
26145,355.91046
26146,416.87134
26147,286.76678
26148,355.01822
26149,349.55078
26150,288.38477
26151,227.16096
26152,267.58356
26153,242.15158
26154,245.30315
26155,226.84705
26156,227.3542
26157,234.45107
26158,208.17746
26159,205.50908
26160,201.78491
26161,259.56244
26162,197.72992
26163,209.31937
26164,205.23152
26165,212.94463
26166,207.41936
26167,199.5901
26168,179.18428
26169,170.45502
26170,211.77953
26171,197.58226
26172,192.94138
26173,189.4499
26174,177.87794
26175,194.35428
26176,208.05444
26177,204.17448
26178,222.64299
26179,217.28317
26180,195.0322
26181,197.97209
26182,204.4835
26183,204.53838
26184,196.0742
26185,195.83505
26186,184.24052
26187,209.5251
26188,206.95796
26189,201.53625
26190,228.2889
26191,204.9381
26192,212.64276
26193,190.26633
26194,221.64757
26195,209.75099
26196,210.04886
26197,203.05219
26198,183.73312
26199,197.04192
26200,295.50385
26201,265.38693
26202,390.4345
26203,339.74725
26204,300.47815
26205,392.9857
26206,293.96817
26207,405.46567
26208,381.19714
26209,330.6864
26210,317.49908
26211,303.57877
26212,255.26978
26213,238.16371
26214,222.34497
26215,241.93263
26216,208.04512
26217,208.37405
26218,222.06467
26219,215.24043
26220,228.93138
26221,220.33403
26222,218.71277
26223,197.1983
26224,228.80582
26225,235.9984
26226,226.09625
26227,222.98543
26228,226.82674
26229,222.4078
26230,200.20128
26231,188.5949
26232,249.07005
26233,266.10675
26234,267.00647
26235,246.7979
26236,221.38185
26237,221.65843
26238,213.8656
26239,265.88046
26240,260.99097
26241,328.60205
26242,273.8107
26243,264.51785
26244,269.6106
26245,272.0109
26246,247.88802
26247,225.05568
26248,263.58215
26249,285.2961
26250,275.72137
26251,260.74316
26252,262.70963
26253,292.11047
26254,396.64606
26255,419.28928
26256,245.06705
26257,220.58997
26258,278.85934
26259,238.571
26260,214.91524
26261,228.8401
26262,210.52586
26263,230.5897
26264,228.07077
26265,196.64827
26266,220.99866
26267,224.17683
26268,230.68597
26269,229.68602
26270,217.10674
26271,199.82716
26272,254.32318
26273,248.60643
26274,256.3226
26275,232.70111
26276,257.37387
26277,309.72546
26278,269.06436
26279,255.2876
26280,348.00784
26281,311.0914
26282,456.73923
26283,452.23343
26284,332.40067
26285,347.56024
26286,250.9037
26287,270.11197
26288,253.13467
26289,226.28749
26290,267.8539
26291,231.58705
26292,265.16962
26293,253.78671
26294,228.7979
26295,238.44948
26296,265.59763
26297,265.2283
26298,266.56024
26299,254.96101
26300,231.11855
26301,232.88762
26302,225.02153
26303,209.44699
26856,529.34924
26857,496.4429
26858,514.5253
26859,469.9838
26860,389.1931
26861,375.96268
26862,339.57294
26863,434.12677
26864,407.45746
26865,348.63525
26866,343.40915
26867,274.46826
26868,295.16196
26869,309.89642
26870,281.45026
26871,282.94882
26872,275.49802
26873,268.43475
26874,241.6938
26875,269.59387
26876,245.49098
26877,298.28012
26878,261.50647
26879,345.53674
26880,287.36
26881,308.97278
26882,427.74762
26883,382.8298
26884,437.45892
26885,296.94354
26886,249.03067
26887,251.83456
26888,271.87927
26889,217.67804
26890,271.55298
26891,237.31096
26892,268.45343
26893,262.52234
26894,259.26816
26895,253.66017
26896,276.949
26897,299.1552
26898,282.61484
26899,314.13092
26900,283.6161
26901,478.25525
26902,484.84973
26903,583.6107
26904,494.11496
26905,480.75436
26906,616.4832
26907,642.3386
26908,478.51608
26909,410.9173
26910,427.31723
26911,357.6811
26912,422.01874
26913,338.86804
26914,355.11652
26915,299.08026
26916,376.21695
26917,353.11148
26918,356.08585
26919,378.0288
26920,355.60645
26921,298.6245
26922,367.68497
26923,464.32346
26924,452.99863
26925,594.6854
26926,552.1226
26927,525.59875
26928,462.52368
26929,633.58673
26930,583.4661
26931,601.0119
26932,556.3296
26933,459.39264
26934,407.6825
26935,449.05142
26936,534.48865
26937,386.52814
26938,449.11948
26939,300.27872
26940,320.42633
26941,313.36148
26942,364.74768
26943,389.81946
26944,300.588
26945,439.62717
26946,281.0457
26947,281.32916
26948,246.815
26949,269.7746
26950,234.85197
26951,266.0585
26952,274.0713
26953,356.9637
26954,388.22852
26955,340.1866
26956,333.2311
26957,278.97946
26958,298.54822
26959,268.48874
26960,313.41653
26961,240.99214
26962,292.8617
26963,295.24274
26964,336.02002
26965,433.12668
26966,387.72516
26967,420.05972
26968,371.66443
26969,358.0216
26970,269.33768
26971,335.2049
26972,337.7149
26973,453.0913
26974,403.69507
26975,404.04276
26976,337.46924
26977,623.2809
26978,699.1342
26979,649.76715
26980,512.80035
26981,530.86975
26982,438.93286
26983,469.46988
26984,518.5368
26985,486.8743
26986,482.95935
26987,395.10696
26988,531.5868
26989,488.2972
26990,597.5376
26991,542.8429
26992,607.5702
26993,521.3126
26994,599.22577
26995,607.62683
26996,512.11127
26997,623.19934
26998,504.13083
26999,587.6591
27000,565.01385
27001,616.12897
27002,611.42535
27003,589.51514
27004,418.65604
27005,460.52008
27006,253.26974
27007,265.58093
27008,315.74307
27009,231.9998
27010,281.50513
27011,256.6345
27012,264.8589
27013,299.0029
27014,265.52054
27015,277.47495
27016,285.90714
27017,293.39294
27018,281.44107
27019,360.79797
27020,460.3145
27021,564.7864
27022,536.6405
27023,540.15015
27024,475.40656
27025,495.76944
27026,508.73877
27027,466.35168
27028,619.6361
27029,555.5389
27030,475.4617
27031,464.44052
27032,574.35376
27033,449.85876
27034,396.4678
27035,373.82806
27036,553.63116
27037,507.2178
27038,636.45575
27039,618.0776
27040,623.871
27041,597.1502
27042,559.2132
27043,669.89154
27044,566.67053
27045,673.7726
27046,551.3846
27047,693.7371
27600,664.4624
27601,644.60284
27602,611.57275
27603,628.65753
27604,571.6754
27605,546.7101
27606,529.84686
27607,589.73016
27608,505.23853
27609,493.12964
27610,579.6922
27611,503.11432
27612,584.76447
27613,629.48956
27614,531.0071
27615,597.0996
27616,675.2666
27617,609.9927
27618,609.87897
27619,638.9647
27620,502.03836
27621,768.0504
27622,600.78625
27623,660.9798
27624,747.59973
27625,619.0286
27626,732.2472
27627,680.71625
27628,713.487
27629,671.3827
27630,676.0224
27631,527.0951
27632,565.7748
27633,504.81015
27634,594.4506
27635,533.72485
27636,562.0993
27637,642.97577
27638,545.8411
27639,706.99756
27640,673.36646
27641,599.31866
27642,687.13885
27643,688.61487
27644,566.5014
27645,804.2645
27646,705.334
27647,733.6882
27648,690.27026
27649,653.77905
27650,684.60504
27651,707.70764
27652,650.7759
27653,562.8345
27654,623.42554
27655,624.7381
27656,761.4251
27657,630.17615
27658,698.1346
27659,626.1466
27660,747.7025
27661,707.2124
27662,663.3828
27663,689.2683
27664,764.7055
27665,476.03152
27666,602.19696
27667,526.61414
27668,627.3296
27669,650.4807
27670,809.18274
27671,761.23474
27672,472.76135
27673,412.05542
27674,389.81744
27675,414.93784
27676,323.25702
27677,256.4032
27678,267.91858
27679,299.73587
27680,278.31256
27681,253.96568
27682,260.7564
27683,267.32898
27684,358.3679
27685,294.22266
27686,307.4815
27687,318.90125
27688,330.77197
27689,285.31277
27690,314.6869
27691,489.21738
27692,305.6664
27693,488.2126
27694,475.92334
27695,462.50342
27696,570.45734
27697,550.95526
27698,601.627
27699,672.81335
27700,658.10547
27701,549.7077
27702,676.9841
27703,555.2635
27704,681.5303
27705,528.05206
27706,555.3411
27707,579.611
27708,513.3473
27709,549.944
27710,447.64624
27711,598.71265
27712,573.9804
27713,562.32526
27714,531.1485
27715,628.3861
27716,607.4248
27717,642.541
27718,588.68304
27719,721.8135
27720,605.03937
27721,720.05396
27722,694.72107
27723,655.42755
27724,610.1329
27725,638.6918
27726,571.8724
27727,637.8089
27728,460.7724
27729,451.58
27730,306.72824
27731,292.1294
27732,295.46906
27733,274.6901
27734,262.8673
27735,293.26505
27736,291.44885
27737,267.8818
27738,319.6328
27739,334.6667
27740,279.99817
27741,408.06705
27742,351.52182
27743,394.66797
27744,559.62494
27745,590.61456
27746,532.70966
27747,688.3327
27748,684.7675
27749,579.25653
27750,630.69293
27751,602.71765
27752,713.89056
27753,542.5918
27754,550.29443
27755,402.71417
27756,489.93304
27757,484.66965
27758,463.62036
27759,475.75427
27760,395.3224
27761,400.40707
27762,483.02393
27763,612.7975
27764,534.2333
27765,632.3111
27766,698.6735
27767,734.15704
27768,644.91296
27769,672.6142
27770,804.2069
27771,782.7735
27772,722.1641
27773,621.8879
27774,658.59766
27775,638.129
27776,617.00165
27777,613.48944
27778,605.4093
27779,506.2486
27780,663.57
27781,715.59106
27782,675.9149
27783,684.1851
27784,639.8615
27785,656.55945
27786,665.4205
27787,639.46313
27788,597.66205
27789,661.47766
27790,576.8774
27791,532.9948
28344,649.9187
28345,715.04144
28346,619.2904
28347,604.05524
28348,546.9883
28349,500.22098
28350,547.19775
28351,688.265
28352,606.42114
28353,593.19354
28354,556.90985
28355,529.64294
28356,508.15125
28357,375.93655
28358,437.61444
28359,426.97125
28360,509.55795
28361,444.57574
28362,442.288
28363,618.1389
28364,476.035
28365,516.4767
28366,520.1127
28367,528.50635
28368,553.96
28369,521.7283
28370,531.8834
28371,581.0795
28372,627.303
28373,520.28503
28374,488.13757
28375,508.10406
28376,546.9815
28377,479.50085
28378,562.5355
28379,543.81177
28380,531.6483
28381,510.4291
28382,493.11987
28383,507.8551
28384,494.36124
28385,635.42175
28386,586.0061
28387,527.80237
28388,544.5175
28389,592.33435
28390,660.2622
28391,694.8748
28392,724.18866
28393,723.17145
28394,589.8871
28395,709.31665
28396,586.8186
28397,454.5173
28398,473.52246
28399,481.51486
28400,392.72922
28401,401.0667
28402,462.1435
28403,392.04028
28404,393.6699
28405,423.77383
28406,425.6232
28407,360.93524
28408,403.3692
28409,393.8456
28410,404.51117
28411,472.5024
28412,408.5578
28413,447.26157
28414,503.39716
28415,494.6012
28416,580.8322
28417,510.13422
28418,572.6803
28419,536.02985
28420,544.8969
28421,480.1931
28422,468.15305
28423,545.0817
28424,405.9181
28425,335.71707
28426,357.94604
28427,262.48007
28428,297.43176
28429,302.7821
28430,309.81934
28431,297.32245
28432,257.24542
28433,313.29556
28434,261.7113
28435,306.53336
28436,292.4461
28437,304.51816
28438,285.3422
28439,394.08435
28440,399.02078
28441,363.17487
28442,387.32947
28443,427.74258
28444,447.6605
28445,359.79913
28446,426.15283
28447,483.87048
28448,478.64987
28449,542.1147
28450,564.3458
28451,555.56744
28452,503.34875
28453,602.372
28454,531.3254
28455,465.52863
28456,452.44452
28457,451.78366
28458,415.55682
28459,418.65717
28460,591.0073
28461,640.733
28462,574.26807
28463,736.1019
28464,703.631
28465,590.978
28466,579.22906
28467,696.96344
28468,529.6853
28469,582.7424
28470,488.65057
28471,619.3757
28472,645.3369
28473,537.7125
28474,551.1364
28475,560.3112
28476,531.6701
28477,461.43427
28478,355.84772
28479,436.12875
28480,359.4379
28481,407.6351
28482,313.13162
28483,406.16803
28484,451.61896
28485,467.15918
28486,546.65076
28487,614.7679
28488,576.59076
28489,611.27484
28490,661.39526
28491,540.3921
28492,580.4153
28493,523.75635
28494,518.6128
28495,626.7945
28496,559.4362
28497,517.9879
28498,400.9626
28499,340.2778
28500,410.14453
28501,389.97623
28502,476.27963
28503,407.80515
28504,473.52728
28505,489.31415
28506,403.89734
28507,455.1246
28508,372.0509
28509,441.76477
28510,421.35797
28511,426.48187
29064,313.69617
29065,358.93018
29066,323.44296
29067,321.20828
29068,334.02255
29069,307.6431
29070,351.49573
29071,341.74905
29072,332.38245
29073,331.9378
29074,313.92166
29075,324.789
29076,284.01166
29077,308.29813
29078,246.25768
29079,299.36865
29080,287.68552
29081,298.47205
29082,378.60843
29083,331.7397
29084,346.69928
29085,328.9181
29086,277.60873
29087,458.21356
29088,330.22
29089,332.32767
29090,399.1789
29091,433.0396
29092,350.8941
29093,303.14102
29094,312.9378
29095,308.84338
29096,336.4054
29097,277.94513
29098,302.37845
29099,292.48856
29100,289.70538
29101,294.46872
29102,246.9567
29103,277.6758
29104,256.34613
29105,294.40674
29106,274.50848
29107,286.7277
29108,285.02368
29109,303.47617
29110,298.99252
29111,304.24493
29112,301.1921
29113,323.51227
29114,305.50833
29115,395.49734
29116,347.44824
29117,388.87012
29118,335.3232
29119,316.94586
29120,370.06998
